simulation_number,param_value,max_av_state,max_urge_escape,max_suicidal_thoughts,max_escape_behaviors,max_ext_change,max_int_change,max_pb
7,0.7000000000000001,0.5388184240153825,0.24577155013858898,0.18528500400548803,0.2914935127412255,0.22985277547708022,0.24628360206172187,0.3678973666972904
8,0.7000000000000001,0.5214677285881598,0.2402410203666254,0.15934881822968228,0.28760984180065147,0.22934332864019844,0.24419497739087712,0.3469614883012061
9,0.7000000000000001,0.3622311929362587,0.16332502019180126,0.00012613792565618852,0.2,0.2242292345517801,0.23780418377959786,0.3566651214815192
0,0.8,0.5378882490884261,0.25098584391763357,0.35711918058942,0.30536358790146795,0.21047454537318885,0.2200855318348404,0.41006139332680697
1,0.8,0.526089133692928,0.2440269555836786,0.21027685176216543,0.2933645176315283,0.20929079484554028,0.218721130003142,0.40788942657795924
2,0.8,0.5033491979811388,0.23648209535898945,0.1215318620556019,0.28079164876816864,0.20748150368226703,0.2161042559906326,0.40535209286608903
3,0.8,0.516925298383498,0.24238594026752877,0.2245266040970365,0.2946493388612058,0.20752756245833315,0.2157814089908131,0.37240201449483484
4,0.8,0.4095323026756101,0.19081179474634416,0.0018826975008094289,0.2,0.20801814075478978,0.21652354691176315,0.3850150472577845
5,0.8,0.40078289403503625,0.18515342789298825,0.0009566360272366589,0.2,0.20605136402439442,0.21384713651548454,0.3937418856720444
6,0.8,0.5102329304285966,0.24005671309992135,0.19051065861018415,0.2902449178622268,0.20855289802992533,0.217266843698668,0.34520570142355866
7,0.8,0.5363834443786201,0.24854397638389697,0.22537614190389754,0.2962442453091671,0.20957942628940074,0.2197778431703888,0.3715381801511093
8,0.8,0.517850794465615,0.24254759016770544,0.1909626242677121,0.2918572844244062,0.20831210116263174,0.21676136967894102,0.35776416260853
9,0.8,0.36564524194853143,0.1687495022725912,0.00021737924159415133,0.2,0.20444223686809615,0.21168770128737788,0.3705429589130934
0,0.9,0.5358161446643855,0.2521923654484549,0.379444066979506,0.3065575755835542,0.1965347298396948,0.2016617751409486,0.42420344178754926
1,0.9,0.5245455088863171,0.24615871731555375,0.24633466706494067,0.29700070633883985,0.19281903660209296,0.19690242872653307,0.47006353212962765
2,0.9,0.5031452797553978,0.2395133461485767,0.15578984388718486,0.2871306818201751,0.19266432255489904,0.19649592437886726,0.41259737633308485
3,0.9,0.5153295456669631,0.24395303172041163,0.2501939530380297,0.2970683552850025,0.19265285526143072,0.19617688919969561,0.3911773740515061
4,0.9,0.41130882542890856,0.1945934205230851,0.0027473848383657486,0.2,0.19145256752206427,0.1945945619170123,0.37440151830240914
5,0.9,0.39996730467322367,0.1873539301932618,0.0011892720747859141,0.2,0.1907716957543717,0.19357827970017605,0.3872742217422633
6,0.9,0.5103396240859789,0.24238818830097944,0.22144178736031248,0.293347502244941,0.19288090345853542,0.19653258502337692,0.40204442483090486
7,0.9,0.5349733504773927,0.25037230203134064,0.2576957469266695,0.29921359193067343,0.19537368497372803,0.2010443492238079,0.3905747983541594
8,0.9,0.515942622012901,0.2443892629866819,0.21898166916666867,0.294963567257575,0.19207718537591031,0.19631946898860445,0.4116619067790842
9,0.9,0.36913535536914366,0.17297905977987452,0.0003324299983042645,0.2,0.18985793706621182,0.19224973856705824,0.415873870454413
0,1.0,0.5338297164467548,0.2532218056741462,0.39866405005444683,0.30755807808947555,0.18308683934932457,0.1847481874585398,0.427420287106323
1,1.0,0.5230682641899134,0.24716912404473604,0.2651491105647643,0.2986331985551165,0.18170612467884575,0.1840331582380622,0.45277360280718865
2,1.0,0.5059923407568386,0.24183171435295542,0.18859427485750674,0.2917637367523486,0.17922684896570615,0.18386947920147773,0.44642116295645634
3,1.0,0.5144019775293472,0.24518942884993322,0.2712561344445327,0.29886192572221876,0.1806675913132205,0.18336173363817393,0.41555481980941616
4,1.0,0.41494390931717773,0.1979492160329226,0.0038506809203396304,0.2,0.18169719718758806,0.18163480547543032,0.43969153790652404
5,1.0,0.4005285242217227,0.18942287445394104,0.0014563295061834271,0.2,0.17908278735891503,0.1819312712943067,0.41114137435823783
6,1.0,0.5104661191857359,0.24394870325796733,0.24577045125557598,0.29561872925814403,0.18110659991647116,0.1858486647592619,0.44045606764604534
7,1.0,0.5335014204972995,0.2516666045095726,0.28445357792518217,0.30119684207245306,0.18289216788556442,0.18753486503374397,0.4009768929776958
8,1.0,0.5145687173027613,0.24529752653077463,0.23352008177239011,0.29640209433000264,0.1817636807535983,0.18410082012801682,0.4063723725672321
9,1.0,0.3703747820153435,0.17567841018875632,0.00043570760817967434,0.2,0.17602009663257662,0.17645243100882843,0.423950754348093
