simulation_number,param_value,max_av_state,max_urge_escape,max_suicidal_thoughts,max_escape_behaviors,max_ext_change,max_int_change,max_pb
2,1.5555555555555554,0.6560178498962771,0.23869923798552958,0.1798817335544993,0.2881861923370142,0.43266807614074276,0.5042263128431653,0.05
3,1.5555555555555554,0.6546745903831147,0.24279596739841372,0.25909460982002136,0.2965576210763454,0.41976638395043425,0.48744509929350444,0.05
4,1.5555555555555554,0.6435027628138834,0.22450694747998898,0.033534107891504746,0.23753103696957922,0.42994324564726594,0.5003172740410291,0.05
5,1.5555555555555554,0.6421711868987457,0.22507434589578026,0.033114670975025046,0.23592953329388783,0.42347500346894856,0.4921355912494279,0.05
6,1.5555555555555554,0.6459116086614157,0.23604681537653327,0.1606512361731826,0.2838812778474627,0.43077691375605587,0.5013934798650448,0.05
7,1.5555555555555554,0.6800185748790306,0.24596690042674074,0.21950599131189305,0.2962140924130505,0.4408799279049556,0.5151092138040434,0.05
8,1.5555555555555554,0.6620350741412486,0.24357028880090698,0.23728210265058303,0.2954247321211259,0.42868188650186806,0.49914622866407476,0.05
9,1.5555555555555554,0.6187070490649108,0.21418005554051636,0.012061248699837912,0.20050580326686415,0.4224340327700985,0.4906428094131684,0.05
0,1.7777777777777777,0.6710275779165831,0.2509554441332458,0.4124494007533306,0.30759892350288837,0.42039585541415586,0.48818300780920637,0.05
1,1.7777777777777777,0.6614099689397958,0.23579919801113913,0.13165250039354498,0.28003180189594534,0.44257992864140194,0.5170394062993692,0.05
2,1.7777777777777777,0.6541791664319462,0.23895036460433475,0.18387422473480766,0.2886951741152424,0.43014513244279673,0.5010313697224146,0.05
3,1.7777777777777777,0.6636021375347019,0.24048790298551095,0.21846721153083515,0.29271100524830496,0.4355224832333487,0.5074232147870212,0.05
4,1.7777777777777777,0.6555507890840961,0.2232651869104565,0.03023009125248657,0.23384399022099195,0.4375222052691675,0.5099227392304575,0.05
5,1.7777777777777777,0.6431286170100825,0.22390854497606053,0.0325275046191949,0.2370617230399749,0.43089853271405687,0.5015482335682894,0.05
6,1.7777777777777777,0.6462260910954891,0.23597306259828352,0.15968479902720625,0.28371718364967685,0.4312654784078364,0.5020124375444924,0.05
7,1.7777777777777777,0.6741691757207837,0.24771511601466095,0.24805574073919445,0.29899711858889716,0.43094841741448753,0.5025048697665073,0.05
8,1.7777777777777777,0.6668355216681986,0.24251507066755443,0.21984717500161194,0.2936691630094382,0.43622511306842315,0.5087026784433595,0.05
9,1.7777777777777777,0.631908192787689,0.21844539191212214,0.01801267676567057,0.21546092970358957,0.42508899745409207,0.4940096590293985,0.05
0,2.0,0.6742517959555663,0.2504256855247273,0.39979961609516573,0.3069502789361626,0.42550851677322266,0.49466103771273084,0.05
1,2.0,0.6532240804356383,0.23948624421632553,0.17582681759210458,0.2875278730802182,0.4256571849049143,0.4955859842477214,0.05
2,2.0,0.6535572661958476,0.23917375751671013,0.1875470755908464,0.28914781140041856,0.42898213785069095,0.4995572238210099,0.05
3,2.0,0.6601865433536465,0.24145542556860894,0.23509653580745293,0.29437083555577453,0.42935080020255495,0.4995944103138668,0.05
4,2.0,0.6548649995546488,0.2254892112380621,0.036608262049163544,0.23995406477346315,0.4311702525966021,0.5018724736839325,0.05
5,2.0,0.6417737924349429,0.2260610088542424,0.03922831199829884,0.24300119569603154,0.42400842091415375,0.4928119910677043,0.05
6,2.0,0.6444905760642661,0.23655710776683622,0.1676278942621785,0.285016127133358,0.42787150358905396,0.49771145586616006,0.05
7,2.0,0.6724688540373281,0.24828244218754258,0.2579078331463185,0.29986964955690804,0.4279066734721046,0.49864166509792546,0.05
8,2.0,0.6584217610723114,0.24441450065573345,0.2518792243182619,0.29677875569188716,0.42278185855909417,0.49166782187384844,0.05
9,2.0,0.6302496360034754,0.2210688371484023,0.022867231305699932,0.22373954274975186,0.41662337139262456,0.4832726957953328,0.05
